,users,bookmarks,county,state,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,dabetis,obese
29,1,33,Andrew,Missouri,301.6363636363636,160424.24242424243,46.45454545454546,1421.2121212121212,322.030303030303,30642.424242424244,17815.151515151516,6527.272727272727,17763.63636363636,3,2
30,16,207,Androscoggin,Maine,358.12560386473433,167603.86473429954,63.11594202898552,2778.7439613526567,665.9951690821258,33141.06280193237,18618.357487922705,15116.425120772949,12127.053140096621,3,2
31,10,478,Angelina,Texas,330.88702928870293,158506.2761506276,54.520920502092046,2846.0251046025105,544.9037656903765,30759.83263598326,17608.99581589958,13408.368200836821,11841.841004184102,3,2
32,51,1273,Anne Arundel,Maryland,342.96150824823263,158104.47761194027,67.80911233307152,2796.5435978004716,593.128829536528,29890.96622152397,17566.849960722695,16623.959151610357,10043.047918303224,3,2
33,42,793,Anoka,Minnesota,344.094577553594,156650.69356872642,63.43883984867592,2382.345523329129,698.4766708701134,32118.663303909205,17403.02648171501,15209.079445145017,12557.503152585117,2,2
34,2,76,Antrim,Michigan,292.5526315789474,133671.05263157893,56.868421052631575,1300.0,524.9342105263158,24475.0,14842.105263157895,15340.789473684208,10526.315789473683,3,2
35,3,266,Apache,Arizona,368.9135338345865,173146.61654135335,73.40601503759399,2503.75939849624,712.1691729323308,26089.097744360897,19243.233082706767,22534.58646616542,7390.97744360902,5,3
36,2,12,Appling,Georgia,406.16666666666674,202166.66666666663,81.41666666666667,1925.0,598.5,40775.0,22483.33333333333,12458.333333333336,19366.666666666664,4,2
37,81,1591,Arapahoe,Colorado,338.5694531741044,156696.4173475801,64.25015713387809,2428.472658705218,583.8975487115023,30371.33878064112,17409.93086109365,15605.468258956636,11435.826524198616,2,1
38,1,9,Archer,Texas,370.22222222222223,190666.66666666663,69.0,1344.4444444444443,472.4444444444445,28677.777777777777,21188.88888888889,16555.55555555556,14655.555555555557,3,2
39,4,104,Archuleta,Colorado,277.6153846153846,134009.61538461538,54.269230769230774,2155.769230769231,416.54807692307685,25711.538461538457,14896.153846153848,9700.96153846154,11726.923076923076,1,1
40,1,3,Arkansas,Arkansas,179.33333333333337,66000.0,0.6666666666666666,66.66666666666666,86.66666666666669,28266.66666666667,7300.0,766.6666666666665,25000.0,4,3
41,16,434,Arlington,Virginia,300.8479262672812,139552.99539170507,54.93548387096772,2612.2119815668193,497.2373271889399,27570.73732718894,15509.216589861751,13392.165898617512,11213.36405529954,2,1
42,6,246,Armstrong,Pennsylvania,336.40243902439016,154459.34959349592,63.41463414634148,2609.7560975609767,553.9349593495933,30558.53658536585,17165.44715447154,15527.235772357722,11990.243902439026,3,2
43,10,309,Aroostook,Maine,330.0097087378641,157375.40453074436,72.78640776699028,1799.029126213592,642.1165048543687,24670.87378640777,17484.466019417472,18339.482200647257,10201.618122977348,4,2
44,3,149,Ascension,Louisiana,365.93288590604027,177597.3154362416,67.9261744966443,2445.637583892617,587.2214765100672,32153.020134228183,19733.557046979862,15565.100671140935,12906.711409395974,,
45,3,28,Ashe,North Carolina,333.10714285714283,163821.42857142858,61.89285714285714,2275.0,533.0357142857143,27410.714285714286,18203.571428571428,15453.571428571431,9978.57142857143,3,2
46,4,116,Ashland,Wisconsin,322.81034482758616,153715.5172413793,71.75,1598.2758620689654,603.5689655172414,29543.103448275866,17075.0,13053.448275862067,16017.241379310342,3,2
47,1,11,Ashley,Arkansas,378.27272727272725,193090.9090909091,63.81818181818182,2281.818181818182,416.45454545454544,30645.454545454544,21445.454545454544,15790.909090909092,9500.0,4,3
48,14,478,Ashtabula,Ohio,331.48744769874475,153723.84937238492,65.0062761506276,2228.8702928870293,638.9581589958158,28458.368200836816,17078.242677824266,16289.958158995818,10786.192468619249,3,2
49,3,28,Asotin,Washington,364.03571428571433,181214.2857142857,70.75,2539.285714285715,573.9285714285714,23332.142857142862,20139.285714285714,22007.142857142862,9250.0,3,2
50,2,150,Atascosa,Texas,333.8466666666667,145380.0,69.48666666666666,2318.0,635.2199999999998,31004.0,16156.666666666668,16382.666666666664,10128.0,3,2
51,2,73,Athens,Ohio,304.5342465753425,142972.60273972602,50.671232876712324,1672.6027397260273,470.0,27404.109589041094,15884.931506849314,13493.150684931508,10283.561643835617,3,2
52,1,12,Atkinson,Georgia,372.91666666666674,138166.66666666663,68.5,1800.0,334.6666666666667,53433.33333333334,15350.0,6841.666666666666,32633.33333333333,3,2
53,23,662,Atlantic,New Jersey,316.81268882175226,144435.04531722056,58.08006042296071,2274.4712990936555,526.9138972809667,29992.59818731117,16047.734138972808,13640.181268882174,12789.57703927493,3,2
54,1,3,Attala,Mississippi,312.0,147666.66666666663,46.0,3366.666666666666,348.0,28966.66666666667,16466.666666666668,13533.333333333336,6233.333333333334,5,3
55,2,36,Audrain,Missouri,379.25,185083.33333333328,63.38888888888889,2519.444444444445,813.4166666666667,34136.11111111112,20563.88888888889,15872.222222222224,12900.0,3,2
56,2,6,Audubon,Iowa,323.8333333333333,155833.3333333333,37.83333333333333,2466.666666666667,632.8333333333333,31433.33333333333,17316.666666666664,11183.333333333332,8700.0,3,2
57,3,114,Auglaize,Ohio,389.56140350877195,188745.6140350877,79.98245614035088,2232.456140350877,818.438596491228,27573.684210526317,20975.43859649122,22364.035087719298,8156.140350877194,3,2
58,3,28,Augusta,Virginia,370.96428571428567,175214.2857142857,68.21428571428571,2128.5714285714284,627.3928571428571,34328.57142857143,19482.14285714286,15225.0,12653.571428571431,3,2
59,1,133,Austin,Texas,383.0150375939849,206300.7518796992,83.29323308270676,2845.112781954888,650.3984962406015,25385.714285714283,22920.300751879702,19293.98496240601,5430.827067669172,3,2
60,6,328,Autauga,Alabama,340.57926829268285,160341.46341463414,59.753048780487795,2093.902439024391,581.3963414634147,32142.682926829268,17818.597560975606,13806.402439024392,13364.024390243903,4,3
61,1,7,Avery,North Carolina,308.42857142857144,161571.42857142858,45.14285714285714,1000.0,188.85714285714286,31914.285714285717,17957.14285714286,5742.857142857142,23171.42857142857,3,2
62,3,37,Avoyelles,Louisiana,384.8648648648649,168027.02702702704,75.16216216216216,2532.4324324324325,734.891891891892,36251.351351351346,18672.97297297297,18183.783783783783,13232.432432432432,,
63,1,20,Baca,Colorado,288.8,139900.0,56.7,1070.0,436.9,20980.0,15545.0,15155.0,9330.0,3,2
64,4,34,Baker,Oregon,318.79411764705884,149852.9411764706,66.5,2223.5294117647054,514.2941176470588,27752.941176470587,16652.941176470587,15614.705882352942,9700.0,3,2
65,20,547,Baldwin,Alabama,360.0840950639854,178111.51736745887,75.21755027422303,2311.882998171847,668.1627056672759,26743.32723948812,19790.12797074954,18798.354661791596,7683.912248628885,4,3
66,1,10,Ballard,Kentucky,247.2,100900.0,86.6,1070.0,262.3,23190.0,11240.0,13510.0,17710.0,4,2
67,47,1270,Baltimore,Maryland,322.6614173228347,154911.81102362208,64.92204724409447,2000.3149606299216,562.2464566929135,28126.61417322835,17210.07874015748,14302.283464566932,12365.82677165354,3,2
68,13,704,Bannock,Idaho,318.9715909090909,148490.05681818182,57.23295454545456,1987.9261363636365,461.61647727272737,31158.238636363632,16499.431818181816,12120.880681818184,13834.09090909092,3,2
69,1,65,Baraga,Michigan,339.3384615384615,155307.6923076923,45.87692307692308,3769.230769230769,662.5230769230768,33206.153846153844,17253.846153846152,14253.846153846152,8847.69230769231,4,3
70,4,81,Barbour,Alabama,303.7407407407408,153111.11111111112,60.506172839506156,1416.049382716049,933.0740740740739,22225.925925925927,17013.58024691358,15593.827160493827,10830.864197530864,4,3
71,1,60,Barnes,North Dakota,321.96666666666664,142683.33333333337,49.73333333333333,2091.666666666667,420.13333333333344,36766.66666666667,15853.333333333332,9353.333333333332,19388.333333333336,3,2
72,21,300,Barnstable,Massachusetts,297.5233333333333,133520.0,52.32666666666667,2594.6666666666665,531.1466666666668,28379.33333333333,14833.333333333336,13300.333333333336,10057.666666666666,2,1
73,4,99,Barron,Wisconsin,388.1313131313131,195161.61616161614,86.59595959595961,2217.1717171717173,1044.1818181818182,24637.37373737374,21683.83838383838,23126.26262626262,5983.8383838383825,3,2
74,3,22,Barrow,Georgia,287.3636363636364,116863.63636363635,36.72727272727273,2654.5454545454545,503.77272727272725,32672.727272727272,12995.454545454546,11536.363636363636,14568.181818181818,3,2
75,10,166,Barry,Missouri,356.72891566265054,166246.98795180724,63.33734939759037,2534.3373493975905,627.9638554216865,33540.96385542168,18475.903614457828,14704.216867469873,13804.819277108436,3,2
76,10,213,Bartholomew,Indiana,348.793427230047,160577.4647887324,68.06103286384977,2419.718309859155,600.5258215962443,32225.82159624413,17838.028169014084,15447.417840375583,13523.474178403754,3,2
77,2,62,Barton,Missouri,348.4354838709677,165000.0,74.19354838709677,2361.2903225806454,711.7419354838709,28162.90322580645,18320.967741935485,17135.483870967742,10561.290322580644,3,2
78,10,550,Bartow,Georgia,322.14909090909094,147465.45454545453,58.27090909090911,2214.727272727273,510.80727272727273,32085.818181818184,16385.090909090908,12419.272727272722,15544.727272727272,3,2
79,12,128,Bastrop,Texas,336.515625,153250.0,62.859375,2071.875,536.421875,29116.40625,17024.21875,16260.9375,11204.6875,3,2
80,9,186,Baxter,Arkansas,341.6075268817205,169241.9354838709,69.27419354838712,2316.666666666667,563.5645161290323,28239.247311827956,18804.838709677417,15048.387096774197,11191.935483870966,4,2
81,29,1607,Bay,Florida,334.18668326073447,154711.88550093336,60.48662103298071,2069.570628500312,503.51897946484144,32482.88736776603,17191.848164281262,13053.08027380212,14808.151835718736,3,3
82,1,25,Baylor,Texas,279.72,102920.0,75.6,1136.0,451.68,35952.0,11420.0,8292.0,14184.0,4,2
83,1,37,Beadle,South Dakota,313.81081081081084,146729.72972972973,57.78378378378379,1518.9189189189187,370.8918918918919,34216.21621621621,16297.297297297297,8872.972972972972,17237.837837837837,2,2
84,13,307,Beaufort,South Carolina,310.96416938110747,139921.8241042345,53.10749185667754,2431.921824104235,528.9315960912052,31227.687296416934,15543.322475570034,12509.44625407166,13731.921824104236,3,1
85,2,355,Beauregard,Louisiana,328.23380281690135,158276.05633802825,55.66478873239438,1729.2957746478878,474.96901408450714,32749.295774647886,17585.070422535213,10892.11267605634,16361.971830985916,,
86,21,394,Beaver,Pennsylvania,338.28426395939084,157779.18781725888,60.327411167512686,2517.258883248732,593.005076142132,30898.4771573604,17530.964467005077,14737.309644670051,10960.91370558376,2,2
87,1,26,Beaverhead,Montana,382.46153846153845,158269.23076923078,98.96153846153848,2026.9230769230767,681.2692307692307,32696.153846153848,17592.30769230769,23015.384615384613,8053.846153846153,3,2
88,2,146,Becker,Minnesota,393.1986301369863,204082.19178082194,91.66438356164385,2471.232876712329,920.1712328767127,24958.219178082203,22673.28767123288,22332.87671232877,6573.972602739726,2,2
89,4,32,Beckham,Oklahoma,313.5625,152218.75,54.25,1959.375,573.53125,29934.375,16918.75,11156.25,12506.25,3,2
90,19,420,Bedford,Tennessee,322.052380952381,155630.95238095234,60.19761904761905,2069.2857142857147,536.0285714285716,28055.0,17292.619047619046,13961.428571428569,11893.095238095237,3,2
91,1,7,Bee,Texas,300.2857142857143,132428.57142857142,42.285714285714285,2942.857142857143,480.4285714285714,34842.857142857145,14728.571428571431,8285.714285714286,17400.0,2,2
92,8,138,Belknap,New Hampshire,386.33333333333337,189159.42028985507,73.35507246376811,2321.014492753623,666.6811594202899,30550.0,21014.492753623188,18964.49275362319,10931.884057971014,3,2
93,44,1703,Bell,Kentucky,327.1790957134468,159961.2448620082,61.41926012918376,2040.9864944216085,551.7980035231943,28211.332941867284,17773.399882560192,14047.739283617144,10961.832061068706,4,2
94,6,39,Belmont,Ohio,324.23076923076917,142179.48717948722,54.5897435897436,2889.7435897435903,523.7435897435897,32651.28205128205,15800.0,13476.923076923076,10369.230769230771,4,2
95,5,470,Beltrami,Minnesota,348.08510638297884,163461.70212765955,60.66170212765957,2179.148936170213,572.840425531915,30888.085106382983,18160.85106382979,15767.872340425534,13671.914893617022,2,2
96,5,60,Bennington,Vermont,327.26666666666665,137466.6666666667,68.91666666666666,2098.333333333333,710.4166666666667,26981.666666666664,15285.0,19883.333333333336,9480.0,2,2
97,3,48,Bent,Colorado,322.04166666666663,144708.3333333333,50.54166666666667,2308.333333333333,758.1458333333333,30306.25,16079.166666666668,14504.166666666664,9212.5,2,2
98,89,3492,Benton,Oregon,333.43442153493686,154672.3940435281,62.65979381443297,2345.303550973657,550.7972508591068,30551.403207331034,17184.24971363115,14721.935853379155,12211.998854524643,3,2
99,1,24,Benzie,Michigan,340.58333333333337,100833.33333333334,38.125,5908.333333333334,567.2083333333334,47845.83333333334,11195.833333333332,13641.666666666668,7041.666666666668,3,2
100,27,466,Bergen,New Jersey,364.7682403433475,168315.4506437768,66.4206008583691,2544.849785407725,730.5450643776826,30999.785407725332,18702.57510729613,18115.021459227468,10983.261802575104,3,1
101,20,200,Berkeley,South Carolina,336.01,150720.0,50.78500000000001,2738.5,602.8350000000003,33184.5,16748.0,13791.5,13759.0,3,3
102,41,1036,Berks,Pennsylvania,329.1216216216216,151543.43629343636,60.65637065637066,2417.5675675675684,569.2606177606177,30639.864864864878,16835.32818532818,14474.710424710425,12374.710424710427,2,2
103,10,153,Berkshire,Massachusetts,338.6339869281045,160718.95424836606,64.09803921568627,2415.032679738563,593.4444444444445,28638.562091503267,17858.169934640522,16033.986928104578,10745.751633986923,3,2
104,63,1257,Bernalillo,New Mexico,339.08591885441524,159530.62848050913,61.86873508353222,2506.046141607,572.6897374701667,29818.377088305493,17726.01431980907,15675.417661097852,10938.265712012726,2,1
105,21,582,Berrien,Michigan,334.7766323024055,152285.22336769762,67.32130584192439,2415.120274914089,593.7817869415805,29911.340206185567,16917.869415807556,16244.329896907217,11099.828178694162,3,2
106,1,54,Bethel,Alaska,358.1296296296296,161148.14814814815,64.29629629629629,2187.037037037037,497.25925925925935,35187.03703703704,17914.814814814814,14857.407407407407,14909.259259259261,,
107,157,2877,Bexar,Texas,334.19847062912737,157168.92596454642,62.87452207160239,2413.972888425443,574.2495655196385,29613.06916927351,17462.53041362531,15182.69030239833,11179.075425790757,2,2
108,12,410,Bibb,Georgia,294.66829268292685,135831.7073170732,49.10000000000001,1843.4146341463409,402.08292682926805,29787.317073170732,15087.804878048782,10614.63414634146,13342.195121951214,4,2
109,2,35,Big Horn,Wyoming,282.17142857142863,123314.28571428572,53.48571428571428,1754.2857142857142,598.4857142857143,28005.714285714283,13700.0,12525.714285714284,14291.428571428569,3,2
110,2,36,Big Stone,Minnesota,297.52777777777777,152055.55555555553,46.88888888888889,1725.0,471.16666666666674,25550.0,16891.666666666664,11252.777777777776,5058.333333333334,3,2
111,5,62,Bingham,Idaho,343.33870967741933,143870.96774193546,60.45161290322582,2561.2903225806454,540.8548387096773,37083.87096774193,15993.548387096775,13711.290322580648,16346.774193548386,4,2
112,12,98,Black Hawk,Iowa,363.8163265306122,173887.75510204086,58.42857142857142,2930.6122448979595,565.8265306122448,33377.551020408166,19323.469387755104,15186.734693877552,12835.714285714284,2,2
113,1,5,Blackford,Indiana,175.2,67400.0,29.0,2020.0,569.0,15520.0,7500.0,11400.0,4820.0,4,2
114,12,157,Blair,Pennsylvania,322.687898089172,149286.62420382164,54.197452229299365,2377.0700636942674,418.77070063694265,34157.324840764326,16588.535031847136,10502.547770700638,16092.99363057325,3,3
115,1,12,Blanco,Texas,242.3333333333333,84250.0,31.666666666666664,1083.3333333333333,218.0,35100.0,9358.333333333334,5391.666666666666,22275.0,3,2
116,1,10,Bleckley,Georgia,406.6,180300.0,59.1,2410.0,698.1,42850.0,20030.0,12950.0,14870.0,4,2
117,10,361,Blount,Tennessee,358.97229916897504,166188.36565096953,68.93074792243766,2566.759002770083,621.5567867036012,29259.279778393353,18467.59002770083,18671.191135734065,10860.387811634351,4,3
118,8,172,Blue Earth,Minnesota,312.8720930232558,146883.72093023255,57.90116279069768,3066.279069767441,485.56395348837196,31498.255813953485,16319.76744186047,11346.511627906975,11783.139534883721,2,2
119,3,18,Bolivar,Mississippi,235.38888888888889,91944.44444444444,43.27777777777778,4616.666666666666,464.1666666666666,26638.88888888889,10211.111111111111,10616.666666666668,6027.777777777777,5,3
120,2,92,Bollinger,Missouri,283.80434782608694,129836.95652173914,47.54347826086956,2220.652173913043,464.7065217391304,29745.65217391304,14420.652173913044,9352.173913043478,13107.608695652172,3,2
121,1,8,Bond,Illinois,340.0,160125.0,48.0,3575.0,655.125,28762.5,17787.5,16912.5,11225.0,3,2
122,7,179,Bonner,Idaho,342.06703910614516,153787.7094972067,70.2458100558659,2274.301675977653,604.1117318435754,28176.536312849166,17086.59217877095,19034.63687150838,10025.698324022344,2,2
123,15,458,Bonneville,Idaho,328.6004366812228,152065.5021834061,59.2117903930131,2481.0043668122275,479.687772925764,32046.069868995633,16892.576419213976,12954.148471615725,14243.44978165939,3,2
124,59,1743,Boone,Missouri,331.57085484796323,153604.70453241534,59.05565117613311,2155.593803786575,547.2472748135399,31139.70166379804,17065.461847389557,13923.580034423409,13591.853126792888,5,3
125,1,1,Bosque,Texas,769.0,160000.0,30.0,14600.0,1787.0,74800.0,17700.0,88400.0,11300.0,3,2
126,11,748,Bossier,Louisiana,359.3048128342246,174410.42780748665,69.1310160427808,2421.524064171123,558.0240641711232,31451.203208556144,19376.87165775401,15477.139037433157,13592.7807486631,,
127,2,67,Botetourt,Virginia,352.6567164179104,184164.1791044776,70.59701492537314,2500.0,681.641791044776,25755.223880597016,20470.149253731346,17591.0447761194,9301.492537313432,3,2
128,52,1338,Boulder,Colorado,342.31091180866974,161817.63826606865,62.72421524663679,2717.115097159939,610.9648729446941,29119.43198804186,17978.101644245136,16405.082212257104,10591.554559043343,1,1
129,1,48,Boundary,Idaho,345.0,165500.0,61.29166666666666,2408.333333333333,693.125,31529.16666666667,18385.416666666664,14506.25,16139.583333333336,2,2
130,1,125,Bourbon,Kansas,331.528,172984.0,76.624,1648.8,527.232,24356.8,19220.0,15110.4,11106.4,4,3
131,5,131,Bowie,Texas,325.22137404580155,159236.64122137404,73.87022900763358,2090.0763358778627,652.3664122137402,24435.114503816803,17685.4961832061,16844.27480916031,7002.2900763358775,3,2
132,2,2,Box Butte,Nebraska,477.0,324000.0,113.5,350.0,586.0,25700.0,36000.0,14000.0,17450.0,3,2
133,2,2,Box Elder,Utah,394.5,281500.0,75.0,500.0,547.5,18100.0,31300.0,11050.0,12750.0,2,2
134,4,587,Boyd,Kentucky,389.4344122657581,198417.37649063035,77.92504258943781,2583.6456558773425,688.6201022146507,29198.807495741054,22043.611584327085,19030.664395229982,9782.793867120952,3,2
135,1,41,Boyle,Kentucky,333.8536585365854,143926.8292682927,64.70731707317074,2336.5853658536585,468.09756097560984,30673.17073170732,15997.560975609756,14202.439024390242,12241.463414634149,4,2
136,1,7,Bracken,Kentucky,444.4285714285714,282714.2857142857,108.28571428571428,1028.5714285714284,1326.7142857142858,8242.857142857143,31400.0,31757.142857142862,3171.4285714285716,4,3
137,12,146,Bradford,Pennsylvania,361.94520547945206,164116.43835616438,67.71917808219177,2298.6301369863017,669.4589041095892,32657.534246575342,18230.136986301368,17006.84931506849,11224.657534246573,3,2
138,9,164,Bradley,Tennessee,328.9817073170732,144908.53658536586,64.46951219512195,2442.073170731708,536.3780487804878,31333.536585365866,16101.219512195124,15077.439024390244,11956.097560975608,4,2
139,5,69,Branch,Michigan,382.39130434782606,195086.95652173914,66.33333333333334,2376.8115942028985,547.2173913043479,34171.014492753624,21676.8115942029,13888.40579710145,17137.681159420288,3,3
140,2,46,Brantley,Georgia,351.60869565217394,181456.52173913046,79.21739130434783,1954.3478260869567,632.3478260869565,24282.60869565217,20163.043478260868,18565.217391304348,9465.217391304346,3,2
141,1,12,Braxton,West Virginia,427.08333333333326,219750.0,81.08333333333333,4633.333333333333,1109.9166666666667,23658.33333333333,24416.66666666667,28975.0,8333.333333333334,4,3
142,33,469,Brazoria,Texas,339.0533049040512,160330.49040511728,68.57995735607676,2256.7164179104466,568.8656716417912,29485.50106609808,17810.234541577825,15732.409381663118,11920.469083155649,3,2
143,31,649,Brazos,Texas,329.9984591679507,154862.86594761175,62.546995377503826,2338.212634822804,552.9969183359013,28344.37596302004,17206.933744221882,15712.480739599385,10355.007704160254,2,2
144,2,3,Breathitt,Kentucky,455.33333333333326,196333.3333333333,54.33333333333334,5000.0,987.3333333333333,43900.0,21800.0,22666.66666666667,14266.666666666664,5,3
145,1,2,Bremer,Iowa,353.0,181000.0,84.5,2700.0,903.5,13800.0,20100.0,30850.0,6600.0,2,2
146,79,1934,Brevard,Florida,335.9860392967942,160789.038262668,64.77145811789039,2285.0051706308177,598.4405377456052,28866.184074457084,17865.04653567735,15420.992761116851,11254.343329886242,4,2
147,2,50,Brewster,Texas,323.04,158400.0,53.74,2550.0,553.6600000000002,27524.0,17594.0,14070.0,7108.0,3,2
148,54,1434,Bristol,Massachusetts,344.7921896792189,164026.49930265,65.96164574616459,2292.398884239888,564.0976290097631,30559.83263598326,18222.873082287304,15144.281729428169,12678.661087866103,2,1
149,1,2,Broadwater,Montana,483.5,210000.0,94.5,4550.0,1297.0,40650.0,23300.0,28850.0,8500.0,2,2
150,33,1099,Bronx,New York,337.0609645131938,157114.64968152868,63.9080982711556,2305.732484076433,508.57233848953615,31549.135577797988,17456.596906278435,13919.654231119197,14460.236578707914,3,2
151,2,10,Brooke,West Virginia,241.5,118800.0,65.3,2000.0,243.7,20560.0,13200.0,10760.0,11910.0,5,3
152,1,1,Brookings,South Dakota,241.0,105000.0,46.0,1000.0,289.0,29900.0,11600.0,4400.0,6400.0,2,2
153,1,1,Brooks,Georgia,648.0,354000.0,110.0,3800.0,1616.0,46400.0,39400.0,28200.0,17300.0,3,2
154,22,468,Broome,New York,332.87606837606836,155292.73504273506,64.77564102564104,2072.008547008547,596.9401709401709,28594.44444444445,17255.341880341886,16127.777777777776,10912.393162393164,3,2
155,8,195,Broomfield,Colorado,348.2974358974359,171328.20512820513,69.29230769230769,1958.974358974359,637.8512820512819,26754.871794871797,19034.871794871797,17738.46153846154,10938.46153846154,1,1
156,113,2643,Broward,Florida,336.92886870979936,162329.92811199406,67.59515701853952,2425.3121452894447,611.9852440408623,26910.02648505486,18034.99810821036,16924.971623155496,9507.604994324642,3,2
157,45,600,Brown,Wisconsin,333.46833333333336,159776.6666666667,64.42,2185.333333333333,606.7916666666667,27961.66666666667,17752.666666666664,15755.83333333334,10695.666666666662,2,2
158,2,7,Brule,South Dakota,307.0,140285.7142857143,42.714285714285715,2228.5714285714284,368.57142857142856,33657.142857142855,15571.428571428569,8071.428571428571,15285.714285714286,2,2
159,14,202,Brunswick,North Carolina,357.2970297029703,163767.32673267327,64.65841584158416,2047.5247524752472,573.6336633663365,34428.217821782186,18196.039603960395,14806.435643564355,15095.544554455446,4,3
160,3,33,Bryan,Georgia,343.1818181818182,146454.54545454544,65.7878787878788,2363.6363636363635,524.5757575757576,37915.15151515151,16275.757575757576,12281.818181818178,19178.78787878788,4,2
161,10,196,Buchanan,Iowa,336.2397959183674,155678.57142857145,61.438775510204074,2332.6530612244896,564.3979591836736,31602.55102040816,17304.591836734693,13981.122448979593,13739.285714285716,4,2
162,48,1205,Bucks,Pennsylvania,333.12033195020746,164096.26556016598,64.17676348547711,2077.510373443984,530.108713692946,29113.27800829876,18230.373443983408,13754.190871369292,12466.390041493776,3,2
163,2,23,Buena Vista,Iowa,259.5652173913044,107391.3043478261,37.73913043478261,2095.652173913043,401.2173913043479,31473.91304347826,11917.391304347828,7491.304347826086,16569.565217391304,3,2
164,6,107,Buffalo,Wisconsin,308.7196261682243,145140.18691588784,48.29906542056075,2072.8971962616824,542.4205607476637,28965.42056074766,16131.77570093458,12631.77570093458,13263.551401869156,3,2
165,5,102,Bullitt,Kentucky,337.0686274509804,159137.2549019608,57.49019607843137,2399.0196078431377,484.25490196078437,31092.156862745098,17682.35294117647,13952.94117647059,11804.901960784317,3,3
166,6,86,Bulloch,Georgia,387.79069767441865,183418.6046511628,74.3720930232558,2081.395348837209,565.2906976744185,35277.906976744176,20381.39534883721,16531.39534883721,16836.046511627912,3,2
167,1,15,Bullock,Alabama,388.4,185266.66666666663,63.39999999999999,3393.333333333333,630.8,33580.0,20580.0,17900.0,10906.666666666668,5,3
168,44,947,Buncombe,North Carolina,333.25871172122487,154341.0770855333,58.713833157338975,2414.4667370644133,537.2460401267158,31555.860612460394,17147.83526927138,13853.11510031678,13680.570221752892,3,2
169,2,17,Bureau,Illinois,288.76470588235287,129764.70588235295,59.235294117647065,1405.8823529411764,384.1764705882353,32605.88235294117,14411.764705882351,7988.235294117647,16317.64705882353,3,2
170,6,29,Burke,North Carolina,412.20689655172407,218344.82758620693,80.34482758620689,1655.1724137931037,465.0,33913.793103448275,24258.62068965517,15158.62068965517,20820.689655172413,3,2
171,15,1017,Burleigh,North Dakota,325.724680432645,149957.71878072762,57.95083579154375,2404.031465093413,636.2055063913473,30273.74631268436,16658.308751229106,14234.906588003932,10980.62930186824,2,2
172,2,3,Burleson,Texas,326.3333333333333,141000.0,159.33333333333334,1800.0,740.3333333333335,18700.0,15633.333333333336,26433.33333333333,3766.666666666667,4,2
173,43,1496,Burlington,New Jersey,353.8235294117646,171451.871657754,68.28475935828878,2435.3609625668437,647.6209893048126,28688.703208556137,19050.066844919784,16943.716577540108,9662.767379679146,3,2
174,4,48,Burnet,Texas,385.1041666666666,178333.33333333328,72.95833333333334,3481.25,616.9375,37137.5,19816.666666666664,15677.083333333332,16264.583333333336,3,2
175,58,1406,Butler,Ohio,348.05974395448084,168326.45803698438,66.32859174964436,2123.1863442389754,556.3926031294453,29536.13086770981,18702.133712660027,15855.263157894738,11115.86059743955,3,2
176,33,856,Butte,California,336.9953271028037,157206.77570093452,65.07476635514021,2383.528037383177,584.1518691588783,28946.37850467289,17466.70560747663,16357.94392523363,11014.135514018692,2,2
177,5,155,Butts,Georgia,382.1225806451613,178064.51612903227,74.01290322580645,2540.645161290323,559.1290322580645,35760.0,19784.516129032258,15940.0,15524.516129032258,4,2
178,19,902,Cabarrus,North Carolina,347.62195121951225,166512.19512195126,65.1940133037694,2272.616407982261,594.6330376940134,30010.9756097561,18500.0,15726.607538802658,11289.689578713973,3,2
179,15,244,Cabell,West Virginia,338.71311475409834,161934.42622950822,58.93852459016394,2035.2459016393445,523.7418032786886,31676.63934426229,17992.2131147541,13319.67213114754,14927.459016393444,5,3
180,14,493,Cache,Utah,333.5720081135903,153208.92494929009,59.37322515212981,2063.083164300203,559.6085192697768,31121.0953346856,17020.892494929005,14524.137931034478,13212.373225152129,1,2
181,26,2104,Caddo,Louisiana,332.34410646387835,157084.12547528517,62.72671102661597,2189.7813688212927,546.9239543726236,31170.10456273765,17453.65969581748,13311.121673003803,13150.142585551333,4,3
182,6,156,Calaveras,California,321.2435897435897,150230.76923076922,51.6923076923077,2421.794871794872,477.8846153846155,31597.435897435895,16688.46153846154,11928.846153846152,13354.487179487178,2,2
183,15,317,Calcasieu,Louisiana,360.08832807570985,180473.18611987386,80.72555205047318,1915.4574132492112,688.7981072555207,25400.6309148265,20052.365930599368,19264.668769716092,9246.687697160884,,
184,8,181,Caldwell,Louisiana,345.1657458563536,156546.96132596687,69.1546961325967,2263.53591160221,693.9060773480662,29828.729281767948,17397.237569060773,17495.580110497238,10619.889502762428,3,2
185,1,94,Caledonia,Vermont,383.38297872340416,190755.31914893625,70.21276595744682,1965.9574468085107,570.7553191489362,35281.91489361701,21191.48936170213,13760.638297872341,14224.468085106391,2,2
186,34,789,Calhoun,Alabama,355.4524714828898,168119.13814955635,67.05323193916351,2568.567807351077,619.5830164765526,30394.67680608365,18679.21419518378,16963.371356147025,10950.31685678074,4,3
